element_id,node_1,node_2,node_3
270010,40143,40543,40466
270011,40143,40211,40543
270012,40211,40602,40543
270013,40211,40274,40602
270014,40274,40664,40602
270015,40274,40323,40664
270016,40323,40698,40664
270017,40323,40361,40698
270018,40361,40734,40698
270019,40361,40388,40734
270020,40388,40754,40734
270021,40388,40416,40754
270022,40416,40765,40754
270023,40416,40423,40765
270024,40423,40768,40765
270025,40423,40418,40768
270026,40418,40756,40768
270027,40418,40397,40756
270028,40397,40737,40756
270029,40397,40365,40737
270030,40365,40702,40737
270031,40365,40333,40702
270032,40333,40668,40702
270033,40333,40283,40668
270034,40283,40611,40668
270035,40283,40226,40611
270036,40226,40548,40611
270037,40226,40158,40548
270038,40158,40474,40548
270039,40158,40075,40474
270040,40075,40392,40474
270041,40075,39989,40392
270042,39989,40302,40392
270043,39989,39894,40302
270044,39894,40193,40302
270045,39894,39791,40193
270046,39791,40080,40193
270047,39791,39660,40080
270048,39660,39959,40080
270049,39660,39539,39959
270050,39539,39834,39959
270051,39539,39384,39834
270052,39384,39680,39834
270053,39384,39227,39680
270054,39227,39540,39680
270055,39227,39052,39540
270056,39052,39363,39540
270057,39052,38883,39363
270058,38883,39181,39363
270059,38883,38672,39181
270060,38672,38984,39181
270061,38672,38500,38984
270062,38500,38785,38984
270063,38500,38283,38785
270064,38283,38570,38785
270065,38283,38053,38570
270066,38053,38351,38570
270067,38053,37838,38351
270068,37838,38151,38351
270069,37838,37576,38151
270070,37576,37892,38151
270071,37576,37311,37892
270072,37311,37613,37892
270073,37311,37047,37613
270074,37047,37359,37613
270075,37047,36774,37359
270076,36774,37081,37359
270077,36774,36474,37081
270078,36474,36789,37081
270079,36474,36200,36789
270080,36200,36492,36789
270081,36200,35897,36492
270082,35897,36206,36492
270083,37597,38202,37940
270084,37597,37868,38202
270085,37868,38428,38202
270086,37868,38123,38428
270087,38123,38639,38428
270088,38123,38328,38639
270089,38328,38882,38639
270090,38328,38550,38882
270091,38550,39093,38882
270092,38550,38760,39093
270093,38760,39281,39093
270094,38760,38961,39281
270095,38961,39488,39281
270096,38961,39168,39488
270097,39168,39658,39488
270098,39168,39343,39658
270099,39343,39833,39658
270100,39343,39525,39833
270101,39525,39977,39833
270102,39525,39666,39977
270103,39666,40122,39977
270104,39666,39823,40122
270105,39823,40254,40122
270106,39823,39945,40254
270107,39945,40384,40254
270108,39945,40070,40384
270109,40070,40502,40384
270110,40070,40184,40502
270111,40184,40609,40502
270112,40184,40289,40609
270113,40289,40708,40609
270114,40289,40383,40708
270115,40383,40791,40708
270116,40383,40466,40791
270117,40466,40865,40791
270118,40466,40543,40865
270119,40543,40942,40865
270120,40543,40602,40942
270121,40602,40991,40942
270122,40602,40664,40991
270123,40664,41038,40991
270124,40664,40698,41038
270125,40698,41074,41038
270126,40698,40734,41074
270127,40734,41100,41074
270128,40734,40754,41100
270129,40754,41117,41100
270130,40754,40765,41117
270131,40765,41126,41117
270132,40765,40768,41126
270133,40768,41119,41126
270134,40768,40756,41119
270135,40756,41101,41119
270136,40756,40737,41101
270137,40737,41073,41101
270138,40737,40702,41073
270139,40702,41037,41073
270140,40702,40668,41037
270141,40668,40990,41037
270142,40668,40611,40990
270143,40611,40943,40990
270144,40611,40548,40943
270145,40548,40866,40943
270146,40548,40474,40866
270147,40474,40792,40866
270148,40474,40392,40792
270149,40392,40706,40792
270150,40392,40302,40706
270151,40302,40608,40706
270152,40302,40193,40608
270153,40193,40503,40608
270154,40193,40080,40503
270155,40080,40385,40503
270156,40080,39959,40385
270157,39959,40255,40385
270158,39959,39834,40255
270159,39834,40121,40255
270160,39834,39680,40121
270161,39680,39976,40121
270162,39680,39540,39976
270163,39540,39832,39976
270164,39540,39363,39832
270165,39363,39659,39832
270166,39363,39181,39659
270167,39181,39489,39659
270168,39181,38984,39489
270169,38984,39282,39489
270170,38984,38785,39282
270171,38785,39092,39282
270172,38785,38570,39092
270173,38570,38881,39092
270174,38570,38351,38881
270175,38351,38640,38881
270176,38351,38151,38640
270177,38151,38429,38640
270178,38151,37892,38429
270179,37892,38203,38429
270180,37892,37613,38203
270181,37613,37939,38203
270182,37613,37359,37939
270183,37359,37644,37939
270184,37359,37081,37644
270185,37081,37389,37644
270186,37081,36789,37389
270187,36789,37106,37389
270188,36789,36492,37106
270189,36492,36808,37106
270190,36492,36206,36808
270191,36206,36506,36808
270192,37940,38513,38261
270193,37940,38202,38513
270194,38202,38735,38513
270195,38202,38428,38735
270196,38428,38970,38735
270197,38428,38639,38970
270198,38639,39198,38970
270199,38639,38882,39198
270200,38882,39405,39198
270201,38882,39093,39405
270202,39093,39616,39405
270203,39093,39281,39616
270204,39281,39799,39616
270205,39281,39488,39799
270206,39488,39962,39799
270207,39488,39658,39962
270208,39658,40129,39962
270209,39658,39833,40129
270210,39833,40286,40129
270211,39833,39977,40286
270212,39977,40442,40286
270213,39977,40122,40442
270214,40122,40575,40442
270215,40122,40254,40575
270216,40254,40699,40575
270217,40254,40384,40699
270218,40384,40817,40699
270219,40384,40502,40817
270220,40502,40933,40817
270221,40502,40609,40933
270222,40609,41025,40933
270223,40609,40708,41025
270224,40708,41122,41025
270225,40708,40791,41122
270226,40791,41201,41122
270227,40791,40865,41201
270228,40865,41270,41201
270229,40865,40942,41270
270230,40942,41332,41270
270231,40942,40991,41332
270232,40991,41375,41332
270233,40991,41038,41375
270234,41038,41409,41375
270235,41038,41074,41409
270236,41074,41435,41409
270237,41074,41100,41435
270238,41100,41458,41435
270239,41100,41117,41458
270240,41117,41468,41458
270241,41117,41126,41468
270242,41126,41466,41468
270243,41126,41119,41466
270244,41119,41456,41466
270245,41119,41101,41456
270246,41101,41433,41456
270247,41101,41073,41433
270248,41073,41406,41433
270249,41073,41037,41406
270250,41037,41371,41406
270251,41037,40990,41371
270252,40990,41327,41371
270253,40990,40943,41327
270254,40943,41265,41327
270255,40943,40866,41265
270256,40866,41198,41265
270257,40866,40792,41198
270258,40792,41114,41198
270259,40792,40706,41114
270260,40706,41016,41114
270261,40706,40608,41016
270262,40608,40919,41016
270263,40608,40503,40919
270264,40503,40810,40919
270265,40503,40385,40810
270266,40385,40690,40810
270267,40385,40255,40690
270268,40255,40561,40690
270269,40255,40121,40561
270270,40121,40433,40561
270271,40121,39976,40433
270272,39976,40271,40433
270273,39976,39832,40271
270274,39832,40111,40271
270275,39832,39659,40111
270276,39659,39948,40111
270277,39659,39489,39948
270278,39489,39783,39948
270279,39489,39282,39783
270280,39282,39603,39783
270281,39282,39092,39603
270282,39092,39391,39603
270283,39092,38881,39391
270284,38881,39180,39391
270285,38881,38640,39180
270286,38640,38947,39180
270287,38640,38429,38947
270288,38429,38718,38947
270289,38429,38203,38718
270290,38203,38496,38718
270291,38203,37939,38496
270292,37939,38237,38496
270293,37939,37644,38237
270294,37644,37974,38237
270295,37644,37389,37974
270296,37389,37688,37974
270297,37389,37106,37688
270298,37106,37422,37688
270299,37106,36808,37422
270300,36808,37119,37422
270301,36808,36506,37119
270302,36506,36818,37119
270303,38261,38838,38575
270304,38261,38513,38838
270305,38513,39067,38838
270306,38513,38735,39067
270307,38735,39297,39067
270308,38735,38970,39297
270309,38970,39526,39297
270310,38970,39198,39526
270311,39198,39726,39526
270312,39198,39405,39726
270313,39405,39912,39726
270314,39405,39616,39912
270315,39616,40098,39912
270316,39616,39799,40098
270317,39799,40275,40098
270318,39799,39962,40275
270319,39962,40448,40275
270320,39962,40129,40448
270321,40129,40597,40448
270322,40129,40286,40597
270323,40286,40749,40597
270324,40286,40442,40749
270325,40442,40887,40749
270326,40442,40575,40887
270327,40575,41014,40887
270328,40575,40699,41014
270329,40699,41145,41014
270330,40699,40817,41145
270331,40817,41257,41145
270332,40817,40933,41257
270333,40933,41350,41257
270334,40933,41025,41350
270335,41025,41432,41350
270336,41025,41122,41432
270337,41122,41505,41432
270338,41122,41201,41505
270339,41201,41573,41505
270340,41201,41270,41573
270341,41270,41645,41573
270342,41270,41332,41645
270343,41332,41688,41645
270344,41332,41375,41688
270345,41375,41724,41688
270346,41375,41409,41724
270347,41409,41755,41724
270348,41409,41435,41755
270349,41435,41778,41755
270350,41435,41458,41778
270351,41458,41786,41778
270352,41458,41468,41786
270353,41468,41788,41786
270354,41468,41466,41788
270355,41466,41785,41788
270356,41466,41456,41785
270357,41456,41776,41785
270358,41456,41433,41776
270359,41433,41747,41776
270360,41433,41406,41747
270361,41406,41719,41747
270362,41406,41371,41719
270363,41371,41679,41719
270364,41371,41327,41679
270365,41327,41630,41679
270366,41327,41265,41630
270367,41265,41556,41630
270368,41265,41198,41556
270369,41198,41495,41556
270370,41198,41114,41495
270371,41114,41416,41495
270372,41114,41016,41416
270373,41016,41339,41416
270374,41016,40919,41339
270375,40919,41240,41339
270376,40919,40810,41240
270377,40810,41121,41240
270378,40810,40690,41121
270379,40690,40993,41121
270380,40690,40561,40993
270381,40561,40860,40993
270382,40561,40433,40860
270383,40433,40721,40860
270384,40433,40271,40721
270385,40271,40573,40721
270386,40271,40111,40573
270387,40111,40422,40573
270388,40111,39948,40422
270389,39948,40240,40422
270390,39948,39783,40240
270391,39783,40064,40240
270392,39783,39603,40064
270393,39603,39886,40064
270394,39603,39391,39886
270395,39391,39684,39886
270396,39391,39180,39684
270397,39180,39483,39684
270398,39180,38947,39483
270399,38947,39259,39483
270400,38947,38718,39259
270401,38718,39021,39259
270402,38718,38496,39021
270403,38496,38781,39021
270404,38496,38237,38781
270405,38237,38533,38781
270406,38237,37974,38533
270407,37974,38284,38533
270408,37974,37688,38284
270409,37688,38003,38284
270410,37688,37422,38003
270411,37422,37723,38003
270412,37422,37119,37723
270413,37119,37445,37723
270414,37119,36818,37445
270415,36818,37139,37445
270416,38575,39158,38909
270417,38575,38838,39158
270418,38838,39393,39158
270419,38838,39067,39393
270420,39067,39629,39393
270421,39067,39297,39629
270422,39297,39837,39629
270423,39297,39526,39837
270424,39526,40016,39837
270425,39526,39726,40016
270426,39726,40220,40016
270427,39726,39912,40220
270428,39912,40419,40220
270429,39912,40098,40419
270430,40098,40588,40419
270431,40098,40275,40588
270432,40275,40753,40588
270433,40275,40448,40753
270434,40448,40913,40753
270435,40448,40597,40913
270436,40597,41065,40913
270437,40597,40749,41065
270438,40749,41210,41065
270439,40749,40887,41210
270440,40887,41343,41210
270441,40887,41014,41343
270442,41014,41451,41343
270443,41014,41145,41451
270444,41145,41545,41451
270445,41145,41257,41545
270446,41257,41659,41545
270447,41257,41350,41659
270448,41350,41731,41659
270449,41350,41432,41731
270450,41432,41815,41731
270451,41432,41505,41815
270452,41505,41898,41815
270453,41505,41573,41898
270454,41573,41960,41898
270455,41573,41645,41960
270456,41645,42013,41960
270457,41645,41688,42013
270458,41688,42054,42013
270459,41688,41724,42054
270460,41724,42089,42054
270461,41724,41755,42089
270462,41755,42123,42089
270463,41755,41778,42123
270464,41778,42136,42123
270465,41778,41786,42136
270466,41786,42144,42136
270467,41786,41788,42144
270468,41788,42142,42144
270469,41788,41785,42142
270470,41785,42133,42142
270471,41785,41776,42133
270472,41776,42116,42133
270473,41776,41747,42116
270474,41747,42082,42116
270475,41747,41719,42082
270476,41719,42042,42082
270477,41719,41679,42042
270478,41679,41997,42042
270479,41679,41630,41997
270480,41630,41946,41997
270481,41630,41556,41946
270482,41556,41871,41946
270483,41556,41495,41871
270484,41495,41787,41871
270485,41495,41416,41787
270486,41416,41712,41787
270487,41416,41339,41712
270488,41339,41626,41712
270489,41339,41240,41626
270490,41240,41519,41626
270491,41240,41121,41519
270492,41121,41414,41519
270493,41121,40993,41414
270494,40993,41303,41414
270495,40993,40860,41303
270496,40860,41171,41303
270497,40860,40721,41171
270498,40721,41020,41171
270499,40721,40573,41020
270500,40573,40868,41020
270501,40573,40422,40868
270502,40422,40710,40868
270503,40422,40240,40710
270504,40240,40538,40710
270505,40240,40064,40538
270506,40064,40360,40538
270507,40064,39886,40360
270508,39886,40168,40360
270509,39886,39684,40168
270510,39684,39972,40168
270511,39684,39483,39972
270512,39483,39780,39972
270513,39483,39259,39780
270514,39259,39573,39780
270515,39259,39021,39573
270516,39021,39319,39573
270517,39021,38781,39319
270518,38781,39091,39319
270519,38781,38533,39091
270520,38533,38845,39091
270521,38533,38284,38845
270522,38284,38573,38845
270523,38284,38003,38573
270524,38003,38310,38573
270525,38003,37723,38310
270526,37723,38028,38310
270527,37723,37445,38028
270528,37445,37754,38028
270529,37445,37139,37754
270530,37139,37463,37754
270531,38909,39485,39235
270532,38909,39158,39485
270533,39158,39710,39485
270534,39158,39393,39710
270535,39393,39923,39710
270536,39393,39629,39923
270537,39629,40135,39923
270538,39629,39837,40135
270539,39837,40343,40135
270540,39837,40016,40343
270541,40016,40536,40343
270542,40016,40220,40536
270543,40220,40720,40536
270544,40220,40419,40720
270545,40419,40901,40720
270546,40419,40588,40901
270547,40588,41070,40901
270548,40588,40753,41070
270549,40753,41238,41070
270550,40753,40913,41238
270551,40913,41379,41238
270552,40913,41065,41379
270553,41065,41499,41379
270554,41065,41210,41499
270555,41210,41639,41499
270556,41210,41343,41639
270557,41343,41742,41639
270558,41343,41451,41742
270559,41451,41853,41742
270560,41451,41545,41853
270561,41545,41964,41853
270562,41545,41659,41964
270563,41659,42050,41964
270564,41659,41731,42050
270565,41731,42139,42050
270566,41731,41815,42139
270567,41815,42199,42139
270568,41815,41898,42199
270569,41898,42266,42199
270570,41898,41960,42266
270571,41960,42322,42266
270572,41960,42013,42322
270573,42013,42369,42322
270574,42013,42054,42369
270575,42054,42414,42369
270576,42054,42089,42414
270577,42089,42442,42414
270578,42089,42123,42442
270579,42123,42464,42442
270580,42123,42136,42464
270581,42136,42474,42464
270582,42136,42144,42474
270583,42144,42477,42474
270584,42144,42142,42477
270585,42142,42472,42477
270586,42142,42133,42472
270587,42133,42456,42472
270588,42133,42116,42456
270589,42116,42431,42456
270590,42116,42082,42431
270591,42082,42399,42431
270592,42082,42042,42399
270593,42042,42353,42399
270594,42042,41997,42353
270595,41997,42299,42353
270596,41997,41946,42299
270597,41946,42248,42299
270598,41946,41871,42248
270599,41871,42178,42248
270600,41871,41787,42178
270601,41787,42108,42178
270602,41787,41712,42108
270603,41712,42021,42108
270604,41712,41626,42021
270605,41626,41923,42021
270606,41626,41519,41923
270607,41519,41813,41923
270608,41519,41414,41813
270609,41414,41702,41813
270610,41414,41303,41702
270611,41303,41585,41702
270612,41303,41171,41585
270613,41171,41459,41585
270614,41171,41020,41459
270615,41020,41329,41459
270616,41020,40868,41329
270617,40868,41176,41329
270618,40868,40710,41176
270619,40710,41007,41176
270620,40710,40538,41007
270621,40538,40834,41007
270622,40538,40360,40834
270623,40360,40662,40834
270624,40360,40168,40662
270625,40168,40464,40662
270626,40168,39972,40464
270627,39972,40266,40464
270628,39972,39780,40266
270629,39780,40058,40266
270630,39780,39573,40058
270631,39573,39850,40058
270632,39573,39319,39850
270633,39319,39634,39850
270634,39319,39091,39634
270635,39091,39392,39634
270636,39091,38845,39392
270637,38845,39146,39392
270638,38845,38573,39146
270639,38573,38889,39146
270640,38573,38310,38889
270641,38310,38604,38889
270642,38310,38028,38604
270643,38028,38338,38604
270644,38028,37754,38338
